* ---------------------------------------------------------------------------- * RELATORIO DE FATURAMENTO - VENDAS * ----------------------------------------------------------------------------- *  Rel:0000136;;;;;;;;;;;;;;;;;;;;;;;;;;
Usuario:SMART GROUP LAMINADOS                                                                                                                                        Rech Informática Ltd    Quarta, 10/06/2026 15:09:43;;;;;;;;;;;;;;;;;;;;;;;;;;
Empresa:SMART GROUP IND.LAMINADOS SINT.L                Sigla:SMT                          CNPJ:19.551.393/0001-50  IE:294/0027549                                                                Data da Empresa:30/06/2026;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cliente: Exclui 1383, 1384; Dt./hr.fatur: 01/01/2025 a 31/12/2026; CFOP: Inclui 5101, 5102, 5124, 6101, 6102, 6124, 5125, 6108, 6107, 6122, 5911, 6911;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Entid.proces: Pedido, Venda do PDV, Retirada, Nota fiscal; Pos.detalhada ped: Não faturados, Faturados; Pos.item: Faturado; Tp.cód.fiscal OP: Cobradas;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Tp.nat.OP: Normal; Custo mat.vend: Sobre valor médio das saídas; Deduz imp.vlr.cotação frete: Sim; Dt.ref.p/index.moeda: 00/00/0000;";;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
Dt.ent.item;Dt.faturam;Pedido;Produto;Desc.completa;Grupo;Descrição;Nro.nota;Nat.oper;Qtd.item/Ft;UN;Qtd.solic.item;Valor Fat+Valor IPI+Valor Frete;Vlr.unit.líq;Descr.Pos.item;Cliente;Razão social;Abreviação;Cidade;UF;Sig.emp;Frete;Preço ven;Diferença;Comis.prod;Comissão/Metros;
15/09/2025;15/09/2025;2124;12001;NAPA METAL CHARM PU 0,9MM - NUDE;39;STK LINE;19629;6102;1,000;M;1,000;41,95;41,95;Faturado;922;KIDY BIRIGUI CALC.IND.COM.LTD;CLEMILSON;BIRIGUI;SP;SMT;0,0000;39,9500;-2,00;1,26;1,26;
15/09/2025;15/09/2025;2125;11782;MAIORCA OFF WHITE;39;STK LINE;19630;6101;2,000;M;2,000;65,90;32,95;Faturado;985;SEPHORA IND.DE CALCADOS LTDA;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
15/09/2025;15/09/2025;2125;11783;MAIORCA BEGE;39;STK LINE;19630;6101;2,000;M;2,000;65,90;32,95;Faturado;985;SEPHORA IND.DE CALCADOS LTDA;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
15/09/2025;15/09/2025;2125;11785;MAIORCA PRETO;39;STK LINE;19630;6101;2,000;M;2,000;65,90;32,95;Faturado;985;SEPHORA IND.DE CALCADOS LTDA;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
15/09/2025;15/09/2025;2125;11788;MAIORCA CAFE;39;STK LINE;19630;6101;2,000;M;2,000;65,90;32,95;Faturado;985;SEPHORA IND.DE CALCADOS LTDA;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
15/09/2025;15/09/2025;2125;9000097;MAIORCA MILITAR;39;STK LINE;19630;6101;2,000;M;2,000;65,90;32,95;Faturado;985;SEPHORA IND.DE CALCADOS LTDA;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
15/09/2025;15/09/2025;2131;11871;NAPA OLIMPIC 1,4MM - BEGE;39;STK LINE;19649;5102;1,000;M;1,000;31,95;31,95;Faturado;1043;CRISBEL CALCADOS LTDA;OSCAR;ARROIO DO MEIO;RS;SMT;0,0000;29,9500;-2,00;0,96;0,96;
15/09/2025;16/09/2025;2130;11898;NAPA LINHO DAKAR PU 0,9MM - NATURAL;39;STK LINE;19668;6102;18,000;M;18,000;611,42;30,95;Faturado;1106;MECBRINDES IND.COM.BRINDES LTD;OSCAR;GUARULHOS;SP;SMT;0,0000;28,9500;-2,00;16,71;0,93;
15/09/2025;16/09/2025;2130;11899;NAPA LINHO DAKAR PU 0,9MM - CARAMELO;39;STK LINE;19668;6102;22,000;M;22,000;747,29;30,95;Faturado;1106;MECBRINDES IND.COM.BRINDES LTD;OSCAR;GUARULHOS;SP;SMT;0,0000;28,9500;-2,00;20,43;0,93;
15/09/2025;16/09/2025;2132;10270;NAPA PELICA CINZA 1235;44;MATERIAIS PARAGUAI;19662;5102;200,000;M;200,000;6.790,00;33,95;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-32,95;67,90;0,34;
15/09/2025;16/09/2025;2133;9000113;NAPA CALF PU 0.9 BEGE 435;2;PRODUCAO;19659;5101;300,000;M;300,000;11.700,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;117,00;0,39;
15/09/2025;17/09/2025;270;11990;FORRO ATACAMA PU 0,65MM - OCRE;39;STK LINE;311;6102;120,000;M;120,000;1.674,00;13,95;Faturado;1113;BRITO E CIA LTDA;TELEVENDAS;SERRA;ES;SM3;0,0000;10,9000;-3,05;8,37;0,07;
15/09/2025;17/09/2025;271;11886;METALIZADO LAS VEGAS PU 0,9MM - LT GOLD;39;STK LINE;312;6102;40,000;M;40,000;1.490,41;33,95;Faturado;1127;IND.COM.DE CALC.GLAMOUR LTDA;TELEVENDAS;CATOLE DO ROCHA;PB;SM3;0,0000;38,9500;5,00;6,79;0,17;
15/09/2025;17/09/2025;271;12018;METALIZADO LAS VEGAS PU 0,9MM - SILVER;39;STK LINE;312;6102;40,000;M;40,000;1.490,41;33,95;Faturado;1127;IND.COM.DE CALC.GLAMOUR LTDA;TELEVENDAS;CATOLE DO ROCHA;PB;SM3;0,0000;38,9500;5,00;6,79;0,17;
15/09/2025;18/09/2025;2123;9895;METALIZADO NANCY PU 1.0 OURO ROSADO;2;PRODUCAO;19710;5101;395,000;M;400,000;18.525,50;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;185,26;0,47;
15/09/2025;19/09/2025;2126;10418;RAFIA PORCELANA;2;PRODUCAO;19747;6124;355,000;M;360,000;1.224,75;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;24,50;0,07;
15/09/2025;19/09/2025;2135;7603;METALIZADO VIENA PRATA (VENDA BEIRA RIO);2;PRODUCAO;19729;5101;92,500;M;100,000;4.136,60;44,72;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,72;41,37;0,45;
15/09/2025;22/09/2025;2123;9902;METALIZADO NANCY PU 1.0 PRATA;2;PRODUCAO;19754;5101;1.029,000;M;1.000,000;48.260,10;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;482,60;0,47;
15/09/2025;22/09/2025;2135;7567;METALIZADO VIENA DOURADO(VENDA BEIRA RIO);2;PRODUCAO;19756;5101;84,000;M;100,000;3.756,48;44,72;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,72;37,56;0,45;
15/09/2025;24/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19809;5124;4,000;M;18,000;3,08;0,77;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;0,0100;-0,76;0,06;0,02;
15/09/2025;24/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19809;5124;7,300;M;8,000;5,62;0,77;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;0,0100;-0,76;0,11;0,02;
15/09/2025;24/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19809;5124;10,000;M;11,000;7,70;0,77;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;0,0100;-0,76;0,15;0,02;
15/09/2025;24/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19809;5124;14,000;M;14,000;10,78;0,77;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;0,0100;-0,76;0,22;0,02;
15/09/2025;24/09/2025;2122;11468;GRAVACAO CANADA GANACHE;2;PRODUCAO;19809;5124;7,300;M;8,000;49,13;6,73;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;1,0000;-5,73;0,98;0,13;
15/09/2025;24/09/2025;2122;12823;LAM SINT RAVENA MARFIM;2;PRODUCAO;19809;5124;10,000;M;11,000;67,30;6,73;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;1,0000;-5,73;1,35;0,14;
15/09/2025;24/09/2025;2122;12824;LAM SINT RAVENA BRANCO;2;PRODUCAO;19809;5124;4,000;M;18,000;26,92;6,73;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;1,0000;-5,73;0,54;0,14;
15/09/2025;24/09/2025;2122;12824;LAM SINT RAVENA BRANCO;2;PRODUCAO;19809;5124;14,000;M;14,000;94,22;6,73;Faturado;832;CALCADOS MARTE LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;1,0000;-5,73;1,88;0,13;
15/09/2025;24/09/2025;2123;9873;METALIZADO NANCY PU 1.0 DOURADO;2;PRODUCAO;19789;5101;1.519,000;M;1.500,000;71.241,10;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;712,41;0,47;
15/09/2025;24/09/2025;2123;13605;METALIZADO NANCY PU 1.0 BRONZE 1402;2;PRODUCAO;19794;5101;68,500;M;68,500;3.212,65;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;32,13;0,47;
15/09/2025;24/09/2025;2123;13605;METALIZADO NANCY PU 1.0 BRONZE 1402;2;PRODUCAO;19794;5101;79,000;M;79,000;3.705,10;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;37,05;0,47;
15/09/2025;24/09/2025;2123;13605;METALIZADO NANCY PU 1.0 BRONZE 1402;2;PRODUCAO;19794;5101;106,000;M;106,000;4.971,40;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;49,71;0,47;
15/09/2025;24/09/2025;2123;13605;METALIZADO NANCY PU 1.0 BRONZE 1402;2;PRODUCAO;19794;5101;160,000;M;146,500;7.504,00;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;75,04;0,47;
15/09/2025;25/09/2025;2134;9146;METALIZADO PREMIUM PU 0.9 GRAFITE 914 (VENDA BEIRA RIO);2;PRODUCAO;19824;5101;92,500;M;92,500;5.156,88;55,75;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-54,75;51,57;0,56;
15/09/2025;25/09/2025;2134;9146;METALIZADO PREMIUM PU 0.9 GRAFITE 914 (VENDA BEIRA RIO);2;PRODUCAO;19824;5101;312,000;M;307,500;17.394,00;55,75;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-54,75;173,94;0,56;
15/09/2025;25/09/2025;2134;12478;METALIZADO PREMIUM PU 0.9 BRONZE 1402;2;PRODUCAO;19822;5101;299,500;M;300,000;16.697,13;55,75;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-54,75;166,97;0,56;
16/09/2025;16/09/2025;0;12968;NAPA BARI METAL GRAFITE;39;STK LINE;19673;6101;37,000;M;37,000;1.145,15;30,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;27,9500;-3,00;34,35;0,93;
16/09/2025;16/09/2025;0;13351;METAL DAKAR PRATA;2;PRODUCAO;19673;6101;33,500;M;33,500;1.269,65;37,90;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-36,90;25,39;0,76;
16/09/2025;16/09/2025;2139;11791;TREVISO CASTOR;39;STK LINE;19667;6101;40,000;M;40,000;1.238,00;30,95;Faturado;921;IND.DE CALC.SILVIA LACERDA LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;30,9500;0,00;37,14;0,93;
16/09/2025;16/09/2025;2139;11792;TREVISO PRETO;39;STK LINE;19667;6101;38,500;M;40,000;1.191,58;30,95;Faturado;921;IND.DE CALC.SILVIA LACERDA LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;30,9500;0,00;35,75;0,93;
16/09/2025;16/09/2025;2139;11813;TREVISO METAL O.LIGHT;39;STK LINE;19667;6101;39,000;M;40,000;1.402,05;35,95;Faturado;921;IND.DE CALC.SILVIA LACERDA LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;30,9500;-5,00;42,06;1,08;
16/09/2025;16/09/2025;2151;13855;NAPA MUNIQUE CARAMELO OP3;2;PRODUCAO;19669;5101;200,000;M;200,000;6.174,35;29,90;Faturado;1116;CAPELANI ATACADISTA LTDA;DIRETO;SAO LEOPOLDO;RS;SMT;0,0000;1,0000;-28,90;0,60;0,00;
16/09/2025;16/09/2025;2154;11899;NAPA LINHO DAKAR PU 0,9MM - CARAMELO;39;STK LINE;19672;6102;120,000;M;120,000;3.474,00;28,95;Faturado;921;IND.DE CALC.SILVIA LACERDA LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;28,9500;0,00;104,22;0,87;
16/09/2025;17/09/2025;274;11898;NAPA LINHO DAKAR PU 0,9MM - NATURAL;39;STK LINE;313;6102;40,000;M;40,000;1.158,00;28,95;Faturado;1114;ZENGLEIN IND.COM.DE CALC.LTDA;OSCAR;NOVO HAMBURGO;RS;SM3;0,0000;28,9500;0,00;34,74;0,87;
16/09/2025;17/09/2025;275;12000;NAPA METAL CHARM PU 0,9MM - GRAFITE;39;STK LINE;314;6102;40,000;M;40,000;1.596,00;39,90;Faturado;78;PAMPILI PRODUTOS PARA MENINAS LT;CLEMILSON;BIRIGUI;SP;SM3;0,0000;39,9500;0,05;47,88;1,20;
16/09/2025;17/09/2025;275;12001;NAPA METAL CHARM PU 0,9MM - NUDE;39;STK LINE;314;6102;40,000;M;40,000;1.596,00;39,90;Faturado;78;PAMPILI PRODUTOS PARA MENINAS LT;CLEMILSON;BIRIGUI;SP;SM3;0,0000;39,9500;0,05;47,88;1,20;
16/09/2025;17/09/2025;275;12002;NAPA METAL CHARM PU 0,9MM - LT GOLD;39;STK LINE;314;6102;40,000;M;40,000;1.596,00;39,90;Faturado;78;PAMPILI PRODUTOS PARA MENINAS LT;CLEMILSON;BIRIGUI;SP;SM3;0,0000;39,9500;0,05;47,88;1,20;
16/09/2025;17/09/2025;275;12003;NAPA METAL CHARM PU 0,9MM - SILVER;39;STK LINE;314;6102;40,000;M;40,000;1.596,00;39,90;Faturado;78;PAMPILI PRODUTOS PARA MENINAS LT;CLEMILSON;BIRIGUI;SP;SM3;0,0000;39,9500;0,05;47,88;1,20;
16/09/2025;17/09/2025;275;12004;NAPA METAL CHARM PU 0,9MM - WHITE;39;STK LINE;314;6102;40,000;M;40,000;1.596,00;39,90;Faturado;78;PAMPILI PRODUTOS PARA MENINAS LT;CLEMILSON;BIRIGUI;SP;SM3;0,0000;39,9500;0,05;47,88;1,20;
16/09/2025;17/09/2025;2141;11932;NAPA FLOATER VENEZIA PU 0,9 MM - NUDE;39;STK LINE;19683;5102;200,000;M;200,000;5.380,00;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;161,40;0,81;
16/09/2025;17/09/2025;2145;14179;NOBUCK TUNISIA PU 1.2 LARANJA 970;2;PRODUCAO;19687;5101;66,000;M;100,000;2.880,90;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;28,81;0,44;
16/09/2025;17/09/2025;2147;13737;METALIZADO LUXOR PU 1.0 OURO ROSADO;2;PRODUCAO;19689;5101;67,500;M;60,000;3.233,25;47,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-46,90;32,33;0,48;
16/09/2025;17/09/2025;2147;13737;METALIZADO LUXOR PU 1.0 OURO ROSADO;2;PRODUCAO;19689;5101;90,000;M;90,000;4.311,00;47,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-46,90;43,11;0,48;
16/09/2025;17/09/2025;2147;13851;METALIZADO LUXOR PU 1.0 PRATA;2;PRODUCAO;19689;5101;155,000;M;150,000;7.424,50;47,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-46,90;74,25;0,48;
16/09/2025;17/09/2025;2148;13535;METALIZADO SNAKE DOURADO;2;PRODUCAO;19690;5101;387,000;M;400,000;18.924,30;48,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-47,90;189,24;0,49;
16/09/2025;17/09/2025;2155;13259;ALURE PRETO;39;STK LINE;19699;5101;2,000;M;2,000;113,90;56,95;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;47,9500;-9,00;3,42;1,71;
16/09/2025;17/09/2025;2155;14081;SEVILLA OFF WHITE;39;STK LINE;19699;5101;2,000;M;2,000;93,90;46,95;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;36,9500;-10,00;2,82;1,41;
16/09/2025;17/09/2025;2156;11896;NAPA LINHO DAKAR PU 0,9MM - BLACK;39;STK LINE;19675;5102;1,000;M;1,000;34,95;34,95;Faturado;1100;W.W. EXPORT LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;28,9500;-6,00;1,05;1,05;
16/09/2025;17/09/2025;2159;11886;METALIZADO LAS VEGAS PU 0,9MM - LT GOLD;39;STK LINE;19680;6102;1,000;M;1,000;44,94;40,95;Faturado;193;CALCADOS ITAMBE LTDA.;MARCELO;ITAMBE;BA;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;17/09/2025;2160;6598;*2 NAPA PELICA PU 1.0 LARANJA 1099(VENDA BEIRA RIO);2;PRODUCAO;19679;6101;10,000;M;10,000;277,74;26,90;Faturado;1172;GIRARDI CONFEC.DE AC.DE MODA LTD;FERNANDO;ITAQUAQUECETUBA;SP;SMT;0,0000;1,0000;-25,90;8,07;0,81;
16/09/2025;18/09/2025;2136;11922;NAPA METAL LYON PU 0,9MM - OURO LIGHT;39;STK LINE;19721;6102;1,000;M;1,000;28,95;28,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;26,9500;-2,00;0,87;0,87;
16/09/2025;18/09/2025;2136;11924;NAPA METAL LYON PU 0,9MM - PRATA;39;STK LINE;19721;6102;1,000;M;1,000;28,95;28,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;26,9500;-2,00;0,87;0,87;
16/09/2025;18/09/2025;2136;11927;NAPA METAL LYON PU 0,9MM - OURO ROSADO;39;STK LINE;19721;6102;1,000;M;1,000;28,95;28,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;26,9500;-2,00;0,87;0,87;
16/09/2025;18/09/2025;2136;12069;NANCY OFF WHITE;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2136;12389;NANCY PRETO;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2136;12831;NAPA METAL LYON BRONZE;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;26,9500;-14,00;1,23;1,23;
16/09/2025;18/09/2025;2136;13563;NANCY MOCHA MOUSSE;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2136;13565;NANCY CANELA;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2136;13566;NANCY CEREJA;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2136;13567;NANCY BORDO;39;STK LINE;19721;6101;1,000;M;1,000;40,95;40,95;Faturado;945;ENDURO IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;38,9500;-2,00;1,23;1,23;
16/09/2025;18/09/2025;2141;11928;NAPA FLOATER VENEZIA PU 0,9 MM - BLACK;39;STK LINE;19712;5102;320,000;M;320,000;8.608,00;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;258,24;0,81;
16/09/2025;19/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19746;5124;147,500;M;155,555;172,57;1,17;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;3,45;0,02;
16/09/2025;19/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19746;5124;770,500;M;771,259;901,48;1,17;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;18,03;0,02;
16/09/2025;19/09/2025;2141;11933;NAPA FLOATER VENEZIA PU 0,9 MM - CARAMELO;39;STK LINE;19730;5102;13,800;M;13,800;371,22;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;11,14;0,81;
16/09/2025;19/09/2025;2141;11933;NAPA FLOATER VENEZIA PU 0,9 MM - CARAMELO;39;STK LINE;19730;5102;186,200;M;186,200;5.008,78;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;150,26;0,81;
16/09/2025;19/09/2025;2142;6315;BORGONHA DUBLADO OURO LIGHT/BEGE;2;PRODUCAO;19735;6101;31,000;M;30,000;2.166,90;69,90;Faturado;879;INDUSTRIA DE CALCADOS THAIS LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;1,0000;-68,90;43,34;1,40;
16/09/2025;19/09/2025;2142;11898;NAPA LINHO DAKAR PU 0,9MM - NATURAL;39;STK LINE;19735;6102;5,000;M;5,000;154,75;30,95;Faturado;879;INDUSTRIA DE CALCADOS THAIS LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;28,9500;-2,00;4,64;0,93;
16/09/2025;19/09/2025;2146;10874;P GRAVACAO PESPONTO OURO;2;PRODUCAO;19746;5124;147,500;M;155,555;845,18;5,73;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;16,90;0,11;
16/09/2025;19/09/2025;2146;11971;GRAVACAO PESPONTO BRULE;2;PRODUCAO;19746;5124;770,500;M;771,259;4.414,97;5,73;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;88,30;0,11;
16/09/2025;22/09/2025;2140;11822;VICENZA OFF WHITE;39;STK LINE;19768;5101;39,500;M;40,000;1.775,53;44,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;38,9500;-6,00;53,27;1,35;
16/09/2025;22/09/2025;2144;9100085;VERNIZ NANCY 1.0 PU PRETO 01;2;PRODUCAO;19755;5101;606,500;M;600,000;27.231,85;44,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,90;272,32;0,45;
16/09/2025;22/09/2025;2152;3969;NAPA LESOTO 2023 AMÊNDOA;2;PRODUCAO;19769;6124;32,000;M;40,000;25,28;0,79;Faturado;26;LC COMPONENTES E ACESSORIOS PARA;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;0,21;0,51;0,02;
16/09/2025;22/09/2025;2152;4023;NAPA LESOTO 2023 PRETO;2;PRODUCAO;19769;6124;79,500;M;80,000;62,81;0,79;Faturado;26;LC COMPONENTES E ACESSORIOS PARA;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;0,21;1,26;0,02;
16/09/2025;22/09/2025;2152;4055;NAPA LESOTO 2023 CARAMELO;2;PRODUCAO;19769;6124;79,400;M;80,000;62,73;0,79;Faturado;26;LC COMPONENTES E ACESSORIOS PARA;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;0,21;1,25;0,02;
16/09/2025;24/09/2025;0;4553;LACA 3722 - INJEÇÃO;5;LACA/GLITTER;19796;5124;94,000;KG;100,000;855,40;9,10;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-8,10;8,55;0,09;
16/09/2025;24/09/2025;2153;8168;NAPA SOFT BAG PIGMENTADA DOURADO;2;PRODUCAO;19796;5124;94,000;M;100,000;1.391,20;14,80;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-13,80;13,91;0,15;
16/09/2025;25/09/2025;0;27;TRANSF PARC EC150 FURTA COR 201 - ECOTEX/MLT COL MOD 99-5 AM;12;TRANSFER / FILMES;19826;5124;102,500;M;104,500;774,90;7,56;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-6,56;7,75;0,08;
